State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
NEW YORK,7,1,0,NA,14,1,-14.7,-13.3,-0.6,-1.4,new_york,New York,7th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 7th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,14.55
PENNSYLVANIA,7,2,0,NA,14,2,-14.7,-13.3,-1.6,-2.4,pennsylvania,Pennsylvania,7th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 7th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,13.45
PENNSYLVANIA,7,2,0,NA,14,2,-14.7,-13.3,-1.6,-2.4,pennsylvania,Pennsylvania,7th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 7th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,14.55
OHIO,7,3,0,NA,14,3,-14.7,-13.3,-2.6,-3.4,ohio,Ohio,7th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 7th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,13.45
OHIO,7,3,0,NA,14,3,-14.7,-13.3,-2.6,-3.4,ohio,Ohio,7th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 7th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,14.55
VIRGINIA,7,4,0,NA,14,4,-14.7,-13.3,-3.6,-4.4,virginia,Virginia,7th,4th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Virginia<br>Census: 7th<br>Rank: 4th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,13.45
VIRGINIA,7,4,0,NA,14,4,-14.7,-13.3,-3.6,-4.4,virginia,Virginia,7th,4th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Virginia<br>Census: 7th<br>Rank: 4th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,14.55
TENNESSEE,7,5,0,NA,14,5,-14.7,-13.3,-4.6,-5.4,tennessee,Tennessee,7th,5th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 7th<br>Rank: 5th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,13.45
TENNESSEE,7,5,0,NA,14,5,-14.7,-13.3,-4.6,-5.4,tennessee,Tennessee,7th,5th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 7th<br>Rank: 5th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,14.55
MASSACHUSETTS,7,6,0,NA,14,6,-14.7,-13.3,-5.6,-6.4,massachusetts,Massachusetts,7th,6th,Rank Change from Last Census: 2,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 7th<br>Rank: 6th<br>Rank Change from Last Census: 2<br>First Appearance: 1st Census,right_lim,13.45
MASSACHUSETTS,7,6,0,NA,14,6,-14.7,-13.3,-5.6,-6.4,massachusetts,Massachusetts,7th,6th,Rank Change from Last Census: 2,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 7th<br>Rank: 6th<br>Rank Change from Last Census: 2<br>First Appearance: 1st Census,left_lim,14.55
INDIANA,7,7,0,NA,14,7,-14.7,-13.3,-6.6,-7.4,indiana,Indiana,7th,7th,Rank Change from Last Census: 3,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 7th<br>Rank: 7th<br>Rank Change from Last Census: 3<br>First Appearance: 2nd Census,right_lim,13.45
INDIANA,7,7,0,NA,14,7,-14.7,-13.3,-6.6,-7.4,indiana,Indiana,7th,7th,Rank Change from Last Census: 3,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 7th<br>Rank: 7th<br>Rank Change from Last Census: 3<br>First Appearance: 2nd Census,left_lim,14.55
KENTUCKY,7,8,0,NA,14,8,-14.7,-13.3,-7.6,-8.4,kentucky,Kentucky,7th,8th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 7th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,13.45
KENTUCKY,7,8,0,NA,14,8,-14.7,-13.3,-7.6,-8.4,kentucky,Kentucky,7th,8th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 7th<br>Rank: 8th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,14.55
GEORGIA,7,9,0,NA,14,9,-14.7,-13.3,-8.6,-9.4,georgia,Georgia,7th,9th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Georgia<br>Census: 7th<br>Rank: 9th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,13.45
GEORGIA,7,9,0,NA,14,9,-14.7,-13.3,-8.6,-9.4,georgia,Georgia,7th,9th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Georgia<br>Census: 7th<br>Rank: 9th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,14.55
NORTH CAROLINA,7,10,0,NA,14,10,-14.7,-13.3,-9.6,-10.4,north_carolina,North Carolina,7th,10th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 7th<br>Rank: 10th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,13.45
NORTH CAROLINA,7,10,0,NA,14,10,-14.7,-13.3,-9.6,-10.4,north_carolina,North Carolina,7th,10th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 7th<br>Rank: 10th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,14.55
ILLINOIS,7,11,0,NA,14,11,-14.7,-13.3,-10.6,-11.4,illinois,Illinois,7th,11th,Rank Change from Last Census: 3,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 7th<br>Rank: 11th<br>Rank Change from Last Census: 3<br>First Appearance: 3rd Census,right_lim,13.45
ILLINOIS,7,11,0,NA,14,11,-14.7,-13.3,-10.6,-11.4,illinois,Illinois,7th,11th,Rank Change from Last Census: 3,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 7th<br>Rank: 11th<br>Rank Change from Last Census: 3<br>First Appearance: 3rd Census,left_lim,14.55
ALABAMA,7,12,0,NA,14,12,-14.7,-13.3,-11.6,-12.4,alabama,Alabama,7th,12th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Alabama<br>Census: 7th<br>Rank: 12th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,right_lim,13.45
ALABAMA,7,12,0,NA,14,12,-14.7,-13.3,-11.6,-12.4,alabama,Alabama,7th,12th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Alabama<br>Census: 7th<br>Rank: 12th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,left_lim,14.55
MISSOURI,7,13,0,NA,14,13,-14.7,-13.3,-12.6,-13.4,missouri,Missouri,7th,13th,Rank Change from Last Census: 3,<br>First Appearance: 4th Census,State: Missouri<br>Census: 7th<br>Rank: 13th<br>Rank Change from Last Census: 3<br>First Appearance: 4th Census,right_lim,13.45
MISSOURI,7,13,0,NA,14,13,-14.7,-13.3,-12.6,-13.4,missouri,Missouri,7th,13th,Rank Change from Last Census: 3,<br>First Appearance: 4th Census,State: Missouri<br>Census: 7th<br>Rank: 13th<br>Rank Change from Last Census: 3<br>First Appearance: 4th Census,left_lim,14.55
SOUTH CAROLINA,7,14,0,NA,14,14,-14.7,-13.3,-13.6,-14.4,south_carolina,South Carolina,7th,14th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 7th<br>Rank: 14th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,13.45
SOUTH CAROLINA,7,14,0,NA,14,14,-14.7,-13.3,-13.6,-14.4,south_carolina,South Carolina,7th,14th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 7th<br>Rank: 14th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,14.55
MISSISSIPPI,7,15,0,NA,14,15,-14.7,-13.3,-14.6,-15.4,mississippi,Mississippi,7th,15th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 7th<br>Rank: 15th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,right_lim,13.45
MISSISSIPPI,7,15,0,NA,14,15,-14.7,-13.3,-14.6,-15.4,mississippi,Mississippi,7th,15th,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 7th<br>Rank: 15th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census,left_lim,14.55
MAINE,7,16,0,NA,14,16,-14.7,-13.3,-15.6,-16.4,maine,Maine,7th,16th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Maine<br>Census: 7th<br>Rank: 16th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,right_lim,13.45
MAINE,7,16,0,NA,14,16,-14.7,-13.3,-15.6,-16.4,maine,Maine,7th,16th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Maine<br>Census: 7th<br>Rank: 16th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,left_lim,14.55
MARYLAND,7,17,0,NA,14,17,-14.7,-13.3,-16.6,-17.4,maryland,Maryland,7th,17th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 7th<br>Rank: 17th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,13.45
MARYLAND,7,17,0,NA,14,17,-14.7,-13.3,-16.6,-17.4,maryland,Maryland,7th,17th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 7th<br>Rank: 17th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,14.55
LOUISIANA,7,18,0,NA,14,18,-14.7,-13.3,-17.6,-18.4,louisiana,Louisiana,7th,18th,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 7th<br>Rank: 18th<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,right_lim,13.45
LOUISIANA,7,18,0,NA,14,18,-14.7,-13.3,-17.6,-18.4,louisiana,Louisiana,7th,18th,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 7th<br>Rank: 18th<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,left_lim,14.55
NEW JERSEY,7,19,0,NA,14,19,-14.7,-13.3,-18.6,-19.4,new_jersey,New Jersey,7th,19th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 7th<br>Rank: 19th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,13.45
NEW JERSEY,7,19,0,NA,14,19,-14.7,-13.3,-18.6,-19.4,new_jersey,New Jersey,7th,19th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 7th<br>Rank: 19th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,14.55
MICHIGAN,7,20,0,NA,14,20,-14.7,-13.3,-19.6,-20.4,michigan,Michigan,7th,20th,Rank Change from Last Census: 3,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 7th<br>Rank: 20th<br>Rank Change from Last Census: 3<br>First Appearance: 3rd Census,right_lim,13.45
MICHIGAN,7,20,0,NA,14,20,-14.7,-13.3,-19.6,-20.4,michigan,Michigan,7th,20th,Rank Change from Last Census: 3,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 7th<br>Rank: 20th<br>Rank Change from Last Census: 3<br>First Appearance: 3rd Census,left_lim,14.55
CONNECTICUT,7,21,0,NA,14,21,-14.7,-13.3,-20.6,-21.4,connecticut,Connecticut,7th,21st,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 7th<br>Rank: 21st<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,13.45
CONNECTICUT,7,21,0,NA,14,21,-14.7,-13.3,-20.6,-21.4,connecticut,Connecticut,7th,21st,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 7th<br>Rank: 21st<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,14.55
NEW HAMPSHIRE,7,22,0,NA,14,22,-14.7,-13.3,-21.6,-22.4,new_hampshire,New Hampshire,7th,22nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 7th<br>Rank: 22nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,13.45
NEW HAMPSHIRE,7,22,0,NA,14,22,-14.7,-13.3,-21.6,-22.4,new_hampshire,New Hampshire,7th,22nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 7th<br>Rank: 22nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,14.55
VERMONT,7,23,0,NA,14,23,-14.7,-13.3,-22.6,-23.4,vermont,Vermont,7th,23rd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 7th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,13.45
VERMONT,7,23,0,NA,14,23,-14.7,-13.3,-22.6,-23.4,vermont,Vermont,7th,23rd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 7th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,14.55
WISCONSIN,7,24,0,NA,14,24,-14.7,-13.3,-23.6,-24.4,wisconsin,Wisconsin,7th,24th,Rank Change from Last Census: 6,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 7th<br>Rank: 24th<br>Rank Change from Last Census: 6<br>First Appearance: 6th Census,right_lim,13.45
WISCONSIN,7,24,0,NA,14,24,-14.7,-13.3,-23.6,-24.4,wisconsin,Wisconsin,7th,24th,Rank Change from Last Census: 6,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 7th<br>Rank: 24th<br>Rank Change from Last Census: 6<br>First Appearance: 6th Census,left_lim,14.55
TEXAS,7,25,1,NA,14,25,-14.7,-13.3,-24.6,-25.4,texas,Texas,7th,25th,First Appearance,,State: Texas<br>Census: 7th<br>Rank: 25th<br>First Appearance,right_lim,13.45
TEXAS,7,25,1,NA,14,25,-14.7,-13.3,-24.6,-25.4,texas,Texas,7th,25th,First Appearance,,State: Texas<br>Census: 7th<br>Rank: 25th<br>First Appearance,left_lim,14.55
ARKANSAS,7,26,0,NA,14,26,-14.7,-13.3,-25.6,-26.4,arkansas,Arkansas,7th,26th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 7th<br>Rank: 26th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,13.45
ARKANSAS,7,26,0,NA,14,26,-14.7,-13.3,-25.6,-26.4,arkansas,Arkansas,7th,26th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 7th<br>Rank: 26th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,14.55
IOWA,7,27,0,NA,14,27,-14.7,-13.3,-26.6,-27.4,iowa,Iowa,7th,27th,Rank Change from Last Census: 2,<br>First Appearance: 6th Census,State: Iowa<br>Census: 7th<br>Rank: 27th<br>Rank Change from Last Census: 2<br>First Appearance: 6th Census,right_lim,13.45
IOWA,7,27,0,NA,14,27,-14.7,-13.3,-26.6,-27.4,iowa,Iowa,7th,27th,Rank Change from Last Census: 2,<br>First Appearance: 6th Census,State: Iowa<br>Census: 7th<br>Rank: 27th<br>Rank Change from Last Census: 2<br>First Appearance: 6th Census,left_lim,14.55
RHODE ISLAND,7,28,0,NA,14,28,-14.7,-13.3,-27.6,-28.4,rhode_island,Rhode Island,7th,28th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 7th<br>Rank: 28th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,13.45
RHODE ISLAND,7,28,0,NA,14,28,-14.7,-13.3,-27.6,-28.4,rhode_island,Rhode Island,7th,28th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 7th<br>Rank: 28th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,14.55
CALIFORNIA,7,29,1,NA,14,29,-14.7,-13.3,-28.6,-29.4,california,California,7th,29th,First Appearance,,State: California<br>Census: 7th<br>Rank: 29th<br>First Appearance,right_lim,13.45
CALIFORNIA,7,29,1,NA,14,29,-14.7,-13.3,-28.6,-29.4,california,California,7th,29th,First Appearance,,State: California<br>Census: 7th<br>Rank: 29th<br>First Appearance,left_lim,14.55
DELAWARE,7,30,0,NA,14,30,-14.7,-13.3,-29.6,-30.4,delaware,Delaware,7th,30th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 7th<br>Rank: 30th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,13.45
DELAWARE,7,30,0,NA,14,30,-14.7,-13.3,-29.6,-30.4,delaware,Delaware,7th,30th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 7th<br>Rank: 30th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,14.55
FLORIDA,7,31,0,right,14,31,-14.7,-13.3,-30.6,-31.4,florida,Florida,7th,31st,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,State: Florida<br>Census: 7th<br>Rank: 31st<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census,right_lim,13.45
FLORIDA,7,31,0,right,14,31,-14.7,-13.3,-30.6,-31.4,florida,Florida,7th,31st,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,State: Florida<br>Census: 7th<br>Rank: 31st<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census,left_lim,14.55
NEW MEXICO,7,32,0,right,14,32,-14.7,-13.3,-31.6,-32.4,new_mexico,New Mexico,7th,32nd,First Appearance,,State: New Mexico<br>Census: 7th<br>Rank: 32nd<br>First Appearance,right_lim,13.45
NEW MEXICO,7,32,0,right,14,32,-14.7,-13.3,-31.6,-32.4,new_mexico,New Mexico,7th,32nd,First Appearance,,State: New Mexico<br>Census: 7th<br>Rank: 32nd<br>First Appearance,left_lim,14.55
DISTRICT OF_COLUMBIA,7,33,0,right,14,33,-14.7,-13.3,-32.6,-33.4,district_of_columbia,District of Columbia,7th,33rd,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 7th<br>Rank: 33rd<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census,right_lim,13.45
DISTRICT OF_COLUMBIA,7,33,0,right,14,33,-14.7,-13.3,-32.6,-33.4,district_of_columbia,District of Columbia,7th,33rd,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 7th<br>Rank: 33rd<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census,left_lim,14.55
OREGON,7,34,0,right,14,34,-14.7,-13.3,-33.6,-34.4,oregon,Oregon,7th,34th,First Appearance,,State: Oregon<br>Census: 7th<br>Rank: 34th<br>First Appearance,right_lim,13.45
OREGON,7,34,0,right,14,34,-14.7,-13.3,-33.6,-34.4,oregon,Oregon,7th,34th,First Appearance,,State: Oregon<br>Census: 7th<br>Rank: 34th<br>First Appearance,left_lim,14.55
UTAH,7,35,0,right,14,35,-14.7,-13.3,-34.6,-35.4,utah,Utah,7th,35th,First Appearance,,State: Utah<br>Census: 7th<br>Rank: 35th<br>First Appearance,right_lim,13.45
UTAH,7,35,0,right,14,35,-14.7,-13.3,-34.6,-35.4,utah,Utah,7th,35th,First Appearance,,State: Utah<br>Census: 7th<br>Rank: 35th<br>First Appearance,left_lim,14.55
MINNESOTA,7,36,0,right,14,36,-14.7,-13.3,-35.6,-36.4,minnesota,Minnesota,7th,36th,First Appearance,,State: Minnesota<br>Census: 7th<br>Rank: 36th<br>First Appearance,right_lim,13.45
MINNESOTA,7,36,0,right,14,36,-14.7,-13.3,-35.6,-36.4,minnesota,Minnesota,7th,36th,First Appearance,,State: Minnesota<br>Census: 7th<br>Rank: 36th<br>First Appearance,left_lim,14.55
NEW YORK,8,1,0,NA,16,1,-16.7,-15.3,-0.6,-1.4,new_york,New York,8th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 8th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,15.45
NEW YORK,8,1,0,NA,16,1,-16.7,-15.3,-0.6,-1.4,new_york,New York,8th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 8th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,16.55
PENNSYLVANIA,8,2,0,NA,16,2,-16.7,-15.3,-1.6,-2.4,pennsylvania,Pennsylvania,8th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 8th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,15.45
PENNSYLVANIA,8,2,0,NA,16,2,-16.7,-15.3,-1.6,-2.4,pennsylvania,Pennsylvania,8th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 8th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,16.55
OHIO,8,3,0,NA,16,3,-16.7,-15.3,-2.6,-3.4,ohio,Ohio,8th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 8th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,15.45
OHIO,8,3,0,NA,16,3,-16.7,-15.3,-2.6,-3.4,ohio,Ohio,8th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 8th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,16.55
ILLINOIS,8,4,0,NA,16,4,-16.7,-15.3,-3.6,-4.4,illinois,Illinois,8th,4th,Rank Change from Last Census: 7,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 8th<br>Rank: 4th<br>Rank Change from Last Census: 7<br>First Appearance: 3rd Census,right_lim,15.45
ILLINOIS,8,4,0,NA,16,4,-16.7,-15.3,-3.6,-4.4,illinois,Illinois,8th,4th,Rank Change from Last Census: 7,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 8th<br>Rank: 4th<br>Rank Change from Last Census: 7<br>First Appearance: 3rd Census,left_lim,16.55
VIRGINIA,8,5,0,NA,16,5,-16.7,-15.3,-4.6,-5.4,virginia,Virginia,8th,5th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 8th<br>Rank: 5th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,15.45
