State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
MAINE,7,16,0,NA,12.950000000000001,16,-13.65,-12.250000000000002,-15.6,-16.4,maine,Maine,7th,16th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Maine<br>Census: 7th<br>Rank: 16th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,left_lim,13.500000000000002
MARYLAND,7,17,0,NA,12.950000000000001,17,-13.65,-12.250000000000002,-16.6,-17.4,maryland,Maryland,7th,17th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 7th<br>Rank: 17th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,12.4
MARYLAND,7,17,0,NA,12.950000000000001,17,-13.65,-12.250000000000002,-16.6,-17.4,maryland,Maryland,7th,17th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Maryland<br>Census: 7th<br>Rank: 17th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,13.500000000000002
LOUISIANA,7,18,0,NA,12.950000000000001,18,-13.65,-12.250000000000002,-17.6,-18.4,louisiana,Louisiana,7th,18th,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 7th<br>Rank: 18th<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,right_lim,12.4
LOUISIANA,7,18,0,NA,12.950000000000001,18,-13.65,-12.250000000000002,-17.6,-18.4,louisiana,Louisiana,7th,18th,Rank Change from Last Census: 1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 7th<br>Rank: 18th<br>Rank Change from Last Census: 1<br>First Appearance: 3rd Census,left_lim,13.500000000000002
NEW JERSEY,7,19,0,NA,12.950000000000001,19,-13.65,-12.250000000000002,-18.6,-19.4,new_jersey,New Jersey,7th,19th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 7th<br>Rank: 19th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,12.4
NEW JERSEY,7,19,0,NA,12.950000000000001,19,-13.65,-12.250000000000002,-18.6,-19.4,new_jersey,New Jersey,7th,19th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 7th<br>Rank: 19th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,13.500000000000002
MICHIGAN,7,20,0,NA,12.950000000000001,20,-13.65,-12.250000000000002,-19.6,-20.4,michigan,Michigan,7th,20th,Rank Change from Last Census: 3,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 7th<br>Rank: 20th<br>Rank Change from Last Census: 3<br>First Appearance: 3rd Census,right_lim,12.4
MICHIGAN,7,20,0,NA,12.950000000000001,20,-13.65,-12.250000000000002,-19.6,-20.4,michigan,Michigan,7th,20th,Rank Change from Last Census: 3,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 7th<br>Rank: 20th<br>Rank Change from Last Census: 3<br>First Appearance: 3rd Census,left_lim,13.500000000000002
CONNECTICUT,7,21,0,NA,12.950000000000001,21,-13.65,-12.250000000000002,-20.6,-21.4,connecticut,Connecticut,7th,21st,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 7th<br>Rank: 21st<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,12.4
CONNECTICUT,7,21,0,NA,12.950000000000001,21,-13.65,-12.250000000000002,-20.6,-21.4,connecticut,Connecticut,7th,21st,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 7th<br>Rank: 21st<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,13.500000000000002
NEW HAMPSHIRE,7,22,0,NA,12.950000000000001,22,-13.65,-12.250000000000002,-21.6,-22.4,new_hampshire,New Hampshire,7th,22nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 7th<br>Rank: 22nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,12.4
NEW HAMPSHIRE,7,22,0,NA,12.950000000000001,22,-13.65,-12.250000000000002,-21.6,-22.4,new_hampshire,New Hampshire,7th,22nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 7th<br>Rank: 22nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,13.500000000000002
VERMONT,7,23,0,NA,12.950000000000001,23,-13.65,-12.250000000000002,-22.6,-23.4,vermont,Vermont,7th,23rd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 7th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,12.4
VERMONT,7,23,0,NA,12.950000000000001,23,-13.65,-12.250000000000002,-22.6,-23.4,vermont,Vermont,7th,23rd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 7th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,13.500000000000002
WISCONSIN,7,24,0,NA,12.950000000000001,24,-13.65,-12.250000000000002,-23.6,-24.4,wisconsin,Wisconsin,7th,24th,Rank Change from Last Census: 6,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 7th<br>Rank: 24th<br>Rank Change from Last Census: 6<br>First Appearance: 6th Census,right_lim,12.4
WISCONSIN,7,24,0,NA,12.950000000000001,24,-13.65,-12.250000000000002,-23.6,-24.4,wisconsin,Wisconsin,7th,24th,Rank Change from Last Census: 6,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 7th<br>Rank: 24th<br>Rank Change from Last Census: 6<br>First Appearance: 6th Census,left_lim,13.500000000000002
TEXAS,7,25,1,NA,12.950000000000001,25,-13.65,-12.250000000000002,-24.6,-25.4,texas,Texas,7th,25th,First Appearance,,State: Texas<br>Census: 7th<br>Rank: 25th<br>First Appearance,right_lim,12.4
TEXAS,7,25,1,NA,12.950000000000001,25,-13.65,-12.250000000000002,-24.6,-25.4,texas,Texas,7th,25th,First Appearance,,State: Texas<br>Census: 7th<br>Rank: 25th<br>First Appearance,left_lim,13.500000000000002
ARKANSAS,7,26,0,NA,12.950000000000001,26,-13.65,-12.250000000000002,-25.6,-26.4,arkansas,Arkansas,7th,26th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 7th<br>Rank: 26th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,12.4
ARKANSAS,7,26,0,NA,12.950000000000001,26,-13.65,-12.250000000000002,-25.6,-26.4,arkansas,Arkansas,7th,26th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 7th<br>Rank: 26th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,13.500000000000002
IOWA,7,27,0,NA,12.950000000000001,27,-13.65,-12.250000000000002,-26.6,-27.4,iowa,Iowa,7th,27th,Rank Change from Last Census: 2,<br>First Appearance: 6th Census,State: Iowa<br>Census: 7th<br>Rank: 27th<br>Rank Change from Last Census: 2<br>First Appearance: 6th Census,right_lim,12.4
IOWA,7,27,0,NA,12.950000000000001,27,-13.65,-12.250000000000002,-26.6,-27.4,iowa,Iowa,7th,27th,Rank Change from Last Census: 2,<br>First Appearance: 6th Census,State: Iowa<br>Census: 7th<br>Rank: 27th<br>Rank Change from Last Census: 2<br>First Appearance: 6th Census,left_lim,13.500000000000002
RHODE ISLAND,7,28,0,NA,12.950000000000001,28,-13.65,-12.250000000000002,-27.6,-28.4,rhode_island,Rhode Island,7th,28th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 7th<br>Rank: 28th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,12.4
RHODE ISLAND,7,28,0,NA,12.950000000000001,28,-13.65,-12.250000000000002,-27.6,-28.4,rhode_island,Rhode Island,7th,28th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 7th<br>Rank: 28th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,13.500000000000002
CALIFORNIA,7,29,1,NA,12.950000000000001,29,-13.65,-12.250000000000002,-28.6,-29.4,california,California,7th,29th,First Appearance,,State: California<br>Census: 7th<br>Rank: 29th<br>First Appearance,right_lim,12.4
CALIFORNIA,7,29,1,NA,12.950000000000001,29,-13.65,-12.250000000000002,-28.6,-29.4,california,California,7th,29th,First Appearance,,State: California<br>Census: 7th<br>Rank: 29th<br>First Appearance,left_lim,13.500000000000002
DELAWARE,7,30,0,NA,12.950000000000001,30,-13.65,-12.250000000000002,-29.6,-30.4,delaware,Delaware,7th,30th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 7th<br>Rank: 30th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,12.4
DELAWARE,7,30,0,NA,12.950000000000001,30,-13.65,-12.250000000000002,-29.6,-30.4,delaware,Delaware,7th,30th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Delaware<br>Census: 7th<br>Rank: 30th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,13.500000000000002
FLORIDA,7,31,0,right,12.950000000000001,31,-13.65,-12.250000000000002,-30.6,-31.4,florida,Florida,7th,31st,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,State: Florida<br>Census: 7th<br>Rank: 31st<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census,right_lim,12.4
FLORIDA,7,31,0,right,12.950000000000001,31,-13.65,-12.250000000000002,-30.6,-31.4,florida,Florida,7th,31st,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,State: Florida<br>Census: 7th<br>Rank: 31st<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census,left_lim,13.500000000000002
NEW MEXICO,7,32,0,right,12.950000000000001,32,-13.65,-12.250000000000002,-31.6,-32.4,new_mexico,New Mexico,7th,32nd,First Appearance,,State: New Mexico<br>Census: 7th<br>Rank: 32nd<br>First Appearance,right_lim,12.4
NEW MEXICO,7,32,0,right,12.950000000000001,32,-13.65,-12.250000000000002,-31.6,-32.4,new_mexico,New Mexico,7th,32nd,First Appearance,,State: New Mexico<br>Census: 7th<br>Rank: 32nd<br>First Appearance,left_lim,13.500000000000002
DISTRICT OF_COLUMBIA,7,33,0,right,12.950000000000001,33,-13.65,-12.250000000000002,-32.6,-33.4,district_of_columbia,District of Columbia,7th,33rd,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 7th<br>Rank: 33rd<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census,right_lim,12.4
DISTRICT OF_COLUMBIA,7,33,0,right,12.950000000000001,33,-13.65,-12.250000000000002,-32.6,-33.4,district_of_columbia,District of Columbia,7th,33rd,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 7th<br>Rank: 33rd<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census,left_lim,13.500000000000002
OREGON,7,34,0,right,12.950000000000001,34,-13.65,-12.250000000000002,-33.6,-34.4,oregon,Oregon,7th,34th,First Appearance,,State: Oregon<br>Census: 7th<br>Rank: 34th<br>First Appearance,right_lim,12.4
OREGON,7,34,0,right,12.950000000000001,34,-13.65,-12.250000000000002,-33.6,-34.4,oregon,Oregon,7th,34th,First Appearance,,State: Oregon<br>Census: 7th<br>Rank: 34th<br>First Appearance,left_lim,13.500000000000002
UTAH,7,35,0,right,12.950000000000001,35,-13.65,-12.250000000000002,-34.6,-35.4,utah,Utah,7th,35th,First Appearance,,State: Utah<br>Census: 7th<br>Rank: 35th<br>First Appearance,right_lim,12.4
UTAH,7,35,0,right,12.950000000000001,35,-13.65,-12.250000000000002,-34.6,-35.4,utah,Utah,7th,35th,First Appearance,,State: Utah<br>Census: 7th<br>Rank: 35th<br>First Appearance,left_lim,13.500000000000002
MINNESOTA,7,36,0,right,12.950000000000001,36,-13.65,-12.250000000000002,-35.6,-36.4,minnesota,Minnesota,7th,36th,First Appearance,,State: Minnesota<br>Census: 7th<br>Rank: 36th<br>First Appearance,right_lim,12.4
MINNESOTA,7,36,0,right,12.950000000000001,36,-13.65,-12.250000000000002,-35.6,-36.4,minnesota,Minnesota,7th,36th,First Appearance,,State: Minnesota<br>Census: 7th<br>Rank: 36th<br>First Appearance,left_lim,13.500000000000002
NEW YORK,8,1,0,NA,14.8,1,-15.5,-14.100000000000001,-0.6,-1.4,new_york,New York,8th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 8th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,14.25
NEW YORK,8,1,0,NA,14.8,1,-15.5,-14.100000000000001,-0.6,-1.4,new_york,New York,8th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 8th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,15.350000000000001
PENNSYLVANIA,8,2,0,NA,14.8,2,-15.5,-14.100000000000001,-1.6,-2.4,pennsylvania,Pennsylvania,8th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 8th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,14.25
PENNSYLVANIA,8,2,0,NA,14.8,2,-15.5,-14.100000000000001,-1.6,-2.4,pennsylvania,Pennsylvania,8th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 8th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,15.350000000000001
OHIO,8,3,0,NA,14.8,3,-15.5,-14.100000000000001,-2.6,-3.4,ohio,Ohio,8th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 8th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,14.25
OHIO,8,3,0,NA,14.8,3,-15.5,-14.100000000000001,-2.6,-3.4,ohio,Ohio,8th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 8th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,15.350000000000001
ILLINOIS,8,4,0,NA,14.8,4,-15.5,-14.100000000000001,-3.6,-4.4,illinois,Illinois,8th,4th,Rank Change from Last Census: 7,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 8th<br>Rank: 4th<br>Rank Change from Last Census: 7<br>First Appearance: 3rd Census,right_lim,14.25
ILLINOIS,8,4,0,NA,14.8,4,-15.5,-14.100000000000001,-3.6,-4.4,illinois,Illinois,8th,4th,Rank Change from Last Census: 7,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 8th<br>Rank: 4th<br>Rank Change from Last Census: 7<br>First Appearance: 3rd Census,left_lim,15.350000000000001
VIRGINIA,8,5,0,NA,14.8,5,-15.5,-14.100000000000001,-4.6,-5.4,virginia,Virginia,8th,5th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 8th<br>Rank: 5th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,14.25
VIRGINIA,8,5,0,NA,14.8,5,-15.5,-14.100000000000001,-4.6,-5.4,virginia,Virginia,8th,5th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Virginia<br>Census: 8th<br>Rank: 5th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,15.350000000000001
INDIANA,8,6,0,NA,14.8,6,-15.5,-14.100000000000001,-5.6,-6.4,indiana,Indiana,8th,6th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 8th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,14.25
INDIANA,8,6,0,NA,14.8,6,-15.5,-14.100000000000001,-5.6,-6.4,indiana,Indiana,8th,6th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 8th<br>Rank: 6th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,15.350000000000001
MASSACHUSETTS,8,7,0,NA,14.8,7,-15.5,-14.100000000000001,-6.6,-7.4,massachusetts,Massachusetts,8th,7th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 8th<br>Rank: 7th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,14.25
MASSACHUSETTS,8,7,0,NA,14.8,7,-15.5,-14.100000000000001,-6.6,-7.4,massachusetts,Massachusetts,8th,7th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 8th<br>Rank: 7th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,15.350000000000001
MISSOURI,8,8,0,NA,14.8,8,-15.5,-14.100000000000001,-7.6,-8.4,missouri,Missouri,8th,8th,Rank Change from Last Census: 5,<br>First Appearance: 4th Census,State: Missouri<br>Census: 8th<br>Rank: 8th<br>Rank Change from Last Census: 5<br>First Appearance: 4th Census,right_lim,14.25
MISSOURI,8,8,0,NA,14.8,8,-15.5,-14.100000000000001,-7.6,-8.4,missouri,Missouri,8th,8th,Rank Change from Last Census: 5,<br>First Appearance: 4th Census,State: Missouri<br>Census: 8th<br>Rank: 8th<br>Rank Change from Last Census: 5<br>First Appearance: 4th Census,left_lim,15.350000000000001
KENTUCKY,8,9,0,NA,14.8,9,-15.5,-14.100000000000001,-8.6,-9.4,kentucky,Kentucky,8th,9th,Rank Change from Last Census: -1,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 8th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 2nd Census,right_lim,14.25
KENTUCKY,8,9,0,NA,14.8,9,-15.5,-14.100000000000001,-8.6,-9.4,kentucky,Kentucky,8th,9th,Rank Change from Last Census: -1,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 8th<br>Rank: 9th<br>Rank Change from Last Census: -1<br>First Appearance: 2nd Census,left_lim,15.350000000000001
TENNESSEE,8,10,0,NA,14.8,10,-15.5,-14.100000000000001,-9.6,-10.4,tennessee,Tennessee,8th,10th,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 8th<br>Rank: 10th<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census,right_lim,14.25
TENNESSEE,8,10,0,NA,14.8,10,-15.5,-14.100000000000001,-9.6,-10.4,tennessee,Tennessee,8th,10th,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 8th<br>Rank: 10th<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census,left_lim,15.350000000000001
GEORGIA,8,11,0,NA,14.8,11,-15.5,-14.100000000000001,-10.6,-11.4,georgia,Georgia,8th,11th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Georgia<br>Census: 8th<br>Rank: 11th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,14.25
GEORGIA,8,11,0,NA,14.8,11,-15.5,-14.100000000000001,-10.6,-11.4,georgia,Georgia,8th,11th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: Georgia<br>Census: 8th<br>Rank: 11th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,15.350000000000001
NORTH CAROLINA,8,12,0,NA,14.8,12,-15.5,-14.100000000000001,-11.6,-12.4,north_carolina,North Carolina,8th,12th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 8th<br>Rank: 12th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,14.25
NORTH CAROLINA,8,12,0,NA,14.8,12,-15.5,-14.100000000000001,-11.6,-12.4,north_carolina,North Carolina,8th,12th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 8th<br>Rank: 12th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,15.350000000000001
ALABAMA,8,13,0,NA,14.8,13,-15.5,-14.100000000000001,-12.6,-13.4,alabama,Alabama,8th,13th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Alabama<br>Census: 8th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,14.25
ALABAMA,8,13,0,NA,14.8,13,-15.5,-14.100000000000001,-12.6,-13.4,alabama,Alabama,8th,13th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Alabama<br>Census: 8th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,15.350000000000001
