City,Census,Rank,label,offset,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolcity,toolcensus,toolrank,state,toolchange,firstcensus,tooltext,limit,limits_val
SOUTHWARK,12,12,0,NA,12,-12.7,-11.3,-11.6,-12.4,southwark,Southwark,6th,12th,PA,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Southwark, PA<br>Census: 6th<br>Rank: 12th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",right_lim,11.45
SOUTHWARK,12,12,0,NA,12,-12.7,-11.3,-11.6,-12.4,southwark,Southwark,6th,12th,PA,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Southwark, PA<br>Census: 6th<br>Rank: 12th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",left_lim,12.55
WASHINGTON,12,13,0,NA,13,-12.7,-11.3,-12.6,-13.4,washington,Washington,6th,13th,DC,Rank Change from Last Census: -2,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 6th<br>Rank: 13th<br>Rank Change from Last Census: -2<br>First Appearance: 3rd Census",right_lim,11.45
WASHINGTON,12,13,0,NA,13,-12.7,-11.3,-12.6,-13.4,washington,Washington,6th,13th,DC,Rank Change from Last Census: -2,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 6th<br>Rank: 13th<br>Rank Change from Last Census: -2<br>First Appearance: 3rd Census",left_lim,12.55
PROVIDENCE,12,14,0,NA,14,-12.7,-11.3,-13.6,-14.4,providence,Providence,6th,14th,RI,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 6th<br>Rank: 14th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",right_lim,11.45
PROVIDENCE,12,14,0,NA,14,-12.7,-11.3,-13.6,-14.4,providence,Providence,6th,14th,RI,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 6th<br>Rank: 14th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",left_lim,12.55
KENSINGTON,12,15,0,NA,15,-12.7,-11.3,-14.6,-15.4,kensington,Kensington,6th,15th,PA,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Kensington, PA<br>Census: 6th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",right_lim,11.45
KENSINGTON,12,15,0,NA,15,-12.7,-11.3,-14.6,-15.4,kensington,Kensington,6th,15th,PA,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Kensington, PA<br>Census: 6th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",left_lim,12.55
LOUISVILLE,12,16,0,NA,16,-12.7,-11.3,-15.6,-16.4,louisville,Louisville,6th,16th,KY,Rank Change from Last Census: 6,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 6th<br>Rank: 16th<br>Rank Change from Last Census: 6<br>First Appearance: 5th Census",right_lim,11.45
LOUISVILLE,12,16,0,NA,16,-12.7,-11.3,-15.6,-16.4,louisville,Louisville,6th,16th,KY,Rank Change from Last Census: 6,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 6th<br>Rank: 16th<br>Rank Change from Last Census: 6<br>First Appearance: 5th Census",left_lim,12.55
PITTSBURG,12,17,0,NA,17,-12.7,-11.3,-16.6,-17.4,pittsburg,Pittsburg,6th,17th,PA,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 6th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",right_lim,11.45
PITTSBURG,12,17,0,NA,17,-12.7,-11.3,-16.6,-17.4,pittsburg,Pittsburg,6th,17th,PA,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 6th<br>Rank: 17th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",left_lim,12.55
LOWELL,12,18,0,NA,18,-12.7,-11.3,-17.6,-18.4,lowell,Lowell,6th,18th,MA,Rank Change from Last Census: 25,<br>First Appearance: 5th Census,"City: Lowell, MA<br>Census: 6th<br>Rank: 18th<br>Rank Change from Last Census: 25<br>First Appearance: 5th Census",right_lim,11.45
LOWELL,12,18,0,NA,18,-12.7,-11.3,-17.6,-18.4,lowell,Lowell,6th,18th,MA,Rank Change from Last Census: 25,<br>First Appearance: 5th Census,"City: Lowell, MA<br>Census: 6th<br>Rank: 18th<br>Rank Change from Last Census: 25<br>First Appearance: 5th Census",left_lim,12.55
ROCHESTER,12,19,0,NA,19,-12.7,-11.3,-18.6,-19.4,rochester,Rochester,6th,19th,NY,Rank Change from Last Census: 6,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 6th<br>Rank: 19th<br>Rank Change from Last Census: 6<br>First Appearance: 5th Census",right_lim,11.45
ROCHESTER,12,19,0,NA,19,-12.7,-11.3,-18.6,-19.4,rochester,Rochester,6th,19th,NY,Rank Change from Last Census: 6,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 6th<br>Rank: 19th<br>Rank Change from Last Census: 6<br>First Appearance: 5th Census",left_lim,12.55
RICHMOND,12,20,0,NA,20,-12.7,-11.3,-19.6,-20.4,richmond,Richmond,6th,20th,VA,Rank Change from Last Census: -7,<br>First Appearance: 2nd Census,"City: Richmond, VA<br>Census: 6th<br>Rank: 20th<br>Rank Change from Last Census: -7<br>First Appearance: 2nd Census",right_lim,11.45
RICHMOND,12,20,0,NA,20,-12.7,-11.3,-19.6,-20.4,richmond,Richmond,6th,20th,VA,Rank Change from Last Census: -7,<br>First Appearance: 2nd Census,"City: Richmond, VA<br>Census: 6th<br>Rank: 20th<br>Rank Change from Last Census: -7<br>First Appearance: 2nd Census",left_lim,12.55
TROY,12,21,0,NA,21,-12.7,-11.3,-20.6,-21.4,troy,Troy,6th,21st,NY,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Troy, NY<br>Census: 6th<br>Rank: 21st<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",right_lim,11.45
TROY,12,21,0,NA,21,-12.7,-11.3,-20.6,-21.4,troy,Troy,6th,21st,NY,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Troy, NY<br>Census: 6th<br>Rank: 21st<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",left_lim,12.55
BUFFALO,12,22,0,NA,22,-12.7,-11.3,-21.6,-22.4,buffalo,Buffalo,6th,22nd,NY,Rank Change from Last Census: 5,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 6th<br>Rank: 22nd<br>Rank Change from Last Census: 5<br>First Appearance: 5th Census",right_lim,11.45
BUFFALO,12,22,0,NA,22,-12.7,-11.3,-21.6,-22.4,buffalo,Buffalo,6th,22nd,NY,Rank Change from Last Census: 5,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 6th<br>Rank: 22nd<br>Rank Change from Last Census: 5<br>First Appearance: 5th Census",left_lim,12.55
NEWARK,12,23,0,NA,23,-12.7,-11.3,-22.6,-23.4,newark,Newark,6th,23rd,NJ,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 6th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",right_lim,11.45
NEWARK,12,23,0,NA,23,-12.7,-11.3,-22.6,-23.4,newark,Newark,6th,23rd,NJ,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 6th<br>Rank: 23rd<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",left_lim,12.55
ST. LOUIS,12,24,1,NA,24,-12.7,-11.3,-23.6,-24.4,st_louis,St. Louis,6th,24th,MO,First Appearance,,"City: St. Louis, MO<br>Census: 6th<br>Rank: 24th<br>First Appearance",right_lim,11.45
ST. LOUIS,12,24,1,NA,24,-12.7,-11.3,-23.6,-24.4,st_louis,St. Louis,6th,24th,MO,First Appearance,,"City: St. Louis, MO<br>Census: 6th<br>Rank: 24th<br>First Appearance",left_lim,12.55
PORTLAND,12,25,0,NA,25,-12.7,-11.3,-24.6,-25.4,portland,Portland,6th,25th,ME,Rank Change from Last Census: -9,<br>First Appearance: 3rd Census,"City: Portland, ME<br>Census: 6th<br>Rank: 25th<br>Rank Change from Last Census: -9<br>First Appearance: 3rd Census",right_lim,11.45
PORTLAND,12,25,0,NA,25,-12.7,-11.3,-24.6,-25.4,portland,Portland,6th,25th,ME,Rank Change from Last Census: -9,<br>First Appearance: 3rd Census,"City: Portland, ME<br>Census: 6th<br>Rank: 25th<br>Rank Change from Last Census: -9<br>First Appearance: 3rd Census",left_lim,12.55
SALEM,12,26,0,NA,26,-12.7,-11.3,-25.6,-26.4,salem,Salem,6th,26th,MA,Rank Change from Last Census: -12,<br>First Appearance: 1st Census,"City: Salem, MA<br>Census: 6th<br>Rank: 26th<br>Rank Change from Last Census: -12<br>First Appearance: 1st Census",right_lim,11.45
SALEM,12,26,0,NA,26,-12.7,-11.3,-25.6,-26.4,salem,Salem,6th,26th,MA,Rank Change from Last Census: -12,<br>First Appearance: 1st Census,"City: Salem, MA<br>Census: 6th<br>Rank: 26th<br>Rank Change from Last Census: -12<br>First Appearance: 1st Census",left_lim,12.55
PORTSMOUTH,12,27,0,NA,27,-12.7,-11.3,-26.6,-27.4,portsmouth,Portsmouth,6th,27th,NH,Rank Change from Last Census: 5,<br>First Appearance: 2nd Census,"City: Portsmouth, NH<br>Census: 6th<br>Rank: 27th<br>Rank Change from Last Census: 5<br>First Appearance: 2nd Census",right_lim,11.45
PORTSMOUTH,12,27,0,NA,27,-12.7,-11.3,-26.6,-27.4,portsmouth,Portsmouth,6th,27th,NH,Rank Change from Last Census: 5,<br>First Appearance: 2nd Census,"City: Portsmouth, NH<br>Census: 6th<br>Rank: 27th<br>Rank Change from Last Census: 5<br>First Appearance: 2nd Census",left_lim,12.55
NEW HAVEN,12,28,0,NA,28,-12.7,-11.3,-27.6,-28.4,new_haven,New Haven,6th,28th,CT,Rank Change from Last Census: -5,<br>First Appearance: 3rd Census,"City: New Haven, CT<br>Census: 6th<br>Rank: 28th<br>Rank Change from Last Census: -5<br>First Appearance: 3rd Census",right_lim,11.45
NEW HAVEN,12,28,0,NA,28,-12.7,-11.3,-27.6,-28.4,new_haven,New Haven,6th,28th,CT,Rank Change from Last Census: -5,<br>First Appearance: 3rd Census,"City: New Haven, CT<br>Census: 6th<br>Rank: 28th<br>Rank Change from Last Census: -5<br>First Appearance: 3rd Census",left_lim,12.55
UTICA,12,29,0,NA,29,-12.7,-11.3,-28.6,-29.4,utica,Utica,6th,29th,NY,Rank Change from Last Census: 0,<br>First Appearance: 5th Census,"City: Utica, NY<br>Census: 6th<br>Rank: 29th<br>Rank Change from Last Census: 0<br>First Appearance: 5th Census",right_lim,11.45
UTICA,12,29,0,NA,29,-12.7,-11.3,-28.6,-29.4,utica,Utica,6th,29th,NY,Rank Change from Last Census: 0,<br>First Appearance: 5th Census,"City: Utica, NY<br>Census: 6th<br>Rank: 29th<br>Rank Change from Last Census: 0<br>First Appearance: 5th Census",left_lim,12.55
MOBILE,12,30,1,NA,30,-12.7,-11.3,-29.6,-30.4,mobile,Mobile,6th,30th,AL,First Appearance,,"City: Mobile, AL<br>Census: 6th<br>Rank: 30th<br>First Appearance",right_lim,11.45
MOBILE,12,30,1,NA,30,-12.7,-11.3,-29.6,-30.4,mobile,Mobile,6th,30th,AL,First Appearance,,"City: Mobile, AL<br>Census: 6th<br>Rank: 30th<br>First Appearance",left_lim,12.55
NEW BEDFORD,12,31,0,NA,31,-12.7,-11.3,-30.6,-31.4,new_bedford,New Bedford,6th,31st,MA,Rank Change from Last Census: 5,<br>First Appearance: 3rd Census,"City: New Bedford, MA<br>Census: 6th<br>Rank: 31st<br>Rank Change from Last Census: 5<br>First Appearance: 3rd Census",right_lim,11.45
NEW BEDFORD,12,31,0,NA,31,-12.7,-11.3,-30.6,-31.4,new_bedford,New Bedford,6th,31st,MA,Rank Change from Last Census: 5,<br>First Appearance: 3rd Census,"City: New Bedford, MA<br>Census: 6th<br>Rank: 31st<br>Rank Change from Last Census: 5<br>First Appearance: 3rd Census",left_lim,12.55
CHARLESTOWN,12,32,0,NA,32,-12.7,-11.3,-31.6,-32.4,charlestown,Charlestown,6th,32nd,MA,Rank Change from Last Census: -6,<br>First Appearance: 4th Census,"City: Charlestown, MA<br>Census: 6th<br>Rank: 32nd<br>Rank Change from Last Census: -6<br>First Appearance: 4th Census",right_lim,11.45
CHARLESTOWN,12,32,0,NA,32,-12.7,-11.3,-31.6,-32.4,charlestown,Charlestown,6th,32nd,MA,Rank Change from Last Census: -6,<br>First Appearance: 4th Census,"City: Charlestown, MA<br>Census: 6th<br>Rank: 32nd<br>Rank Change from Last Census: -6<br>First Appearance: 4th Census",left_lim,12.55
SAVANNAH,12,33,0,NA,33,-12.7,-11.3,-32.6,-33.4,savannah,Savannah,6th,33rd,GA,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,"City: Savannah, GA<br>Census: 6th<br>Rank: 33rd<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census",right_lim,11.45
SAVANNAH,12,33,0,NA,33,-12.7,-11.3,-32.6,-33.4,savannah,Savannah,6th,33rd,GA,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,"City: Savannah, GA<br>Census: 6th<br>Rank: 33rd<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census",left_lim,12.55
PETERSBURG,12,34,1,NA,34,-12.7,-11.3,-33.6,-34.4,petersburg,Petersburg,6th,34th,VA,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,"City: Petersburg, VA<br>Census: 6th<br>Rank: 34th<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census",right_lim,11.45
PETERSBURG,12,34,1,NA,34,-12.7,-11.3,-33.6,-34.4,petersburg,Petersburg,6th,34th,VA,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,"City: Petersburg, VA<br>Census: 6th<br>Rank: 34th<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census",left_lim,12.55
SYRACUSE,12,35,1,NA,35,-12.7,-11.3,-34.6,-35.4,syracuse,Syracuse,6th,35th,NY,First Appearance,,"City: Syracuse, NY<br>Census: 6th<br>Rank: 35th<br>First Appearance",right_lim,11.45
SYRACUSE,12,35,1,NA,35,-12.7,-11.3,-34.6,-35.4,syracuse,Syracuse,6th,35th,NY,First Appearance,,"City: Syracuse, NY<br>Census: 6th<br>Rank: 35th<br>First Appearance",left_lim,12.55
SPRINGFIELD,12,36,1,NA,36,-12.7,-11.3,-35.6,-36.4,springfield,Springfield,6th,36th,MA,Rank Change from Last Census: 6,<br>First Appearance: 5th Census,"City: Springfield, MA<br>Census: 6th<br>Rank: 36th<br>Rank Change from Last Census: 6<br>First Appearance: 5th Census",right_lim,11.45
SPRINGFIELD,12,36,1,NA,36,-12.7,-11.3,-35.6,-36.4,springfield,Springfield,6th,36th,MA,Rank Change from Last Census: 6,<br>First Appearance: 5th Census,"City: Springfield, MA<br>Census: 6th<br>Rank: 36th<br>Rank Change from Last Census: 6<br>First Appearance: 5th Census",left_lim,12.55
NORFOLK,12,37,0,NA,37,-12.7,-11.3,-36.6,-37.4,norfolk,Norfolk,6th,37th,VA,Rank Change from Last Census: -13,<br>First Appearance: 2nd Census,"City: Norfolk, VA<br>Census: 6th<br>Rank: 37th<br>Rank Change from Last Census: -13<br>First Appearance: 2nd Census",right_lim,11.45
NORFOLK,12,37,0,NA,37,-12.7,-11.3,-36.6,-37.4,norfolk,Norfolk,6th,37th,VA,Rank Change from Last Census: -13,<br>First Appearance: 2nd Census,"City: Norfolk, VA<br>Census: 6th<br>Rank: 37th<br>Rank Change from Last Census: -13<br>First Appearance: 2nd Census",left_lim,12.55
ALLEGHENY,12,38,1,NA,38,-12.7,-11.3,-37.6,-38.4,allegheny,Allegheny,6th,38th,PA,First Appearance,,"City: Allegheny, PA<br>Census: 6th<br>Rank: 38th<br>First Appearance",right_lim,11.45
ALLEGHENY,12,38,1,NA,38,-12.7,-11.3,-37.6,-38.4,allegheny,Allegheny,6th,38th,PA,First Appearance,,"City: Allegheny, PA<br>Census: 6th<br>Rank: 38th<br>First Appearance",left_lim,12.55
PLOUGHKEEPSIE,12,39,1,NA,39,-12.7,-11.3,-38.6,-39.4,ploughkeepsie,Ploughkeepsie,6th,39th,NY,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Ploughkeepsie, NY<br>Census: 6th<br>Rank: 39th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",right_lim,11.45
PLOUGHKEEPSIE,12,39,1,NA,39,-12.7,-11.3,-38.6,-39.4,ploughkeepsie,Ploughkeepsie,6th,39th,NY,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Ploughkeepsie, NY<br>Census: 6th<br>Rank: 39th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",left_lim,12.55
HARTFORD,12,40,0,NA,40,-12.7,-11.3,-39.6,-40.4,hartford,Hartford,6th,40th,CT,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Hartford, CT<br>Census: 6th<br>Rank: 40th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",right_lim,11.45
HARTFORD,12,40,0,NA,40,-12.7,-11.3,-39.6,-40.4,hartford,Hartford,6th,40th,CT,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Hartford, CT<br>Census: 6th<br>Rank: 40th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",left_lim,12.55
LYNN,12,41,0,NA,41,-12.7,-11.3,-40.6,-41.4,lynn,Lynn,6th,41st,MA,Rank Change from Last Census: 4,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 6th<br>Rank: 41st<br>Rank Change from Last Census: 4<br>First Appearance: 4th Census",right_lim,11.45
LYNN,12,41,0,NA,41,-12.7,-11.3,-40.6,-41.4,lynn,Lynn,6th,41st,MA,Rank Change from Last Census: 4,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 6th<br>Rank: 41st<br>Rank Change from Last Census: 4<br>First Appearance: 4th Census",left_lim,12.55
DETROIT,12,42,1,NA,42,-12.7,-11.3,-41.6,-42.4,detroit,Detroit,6th,42nd,MI,First Appearance,,"City: Detroit, MI<br>Census: 6th<br>Rank: 42nd<br>First Appearance",right_lim,11.45
DETROIT,12,42,1,NA,42,-12.7,-11.3,-41.6,-42.4,detroit,Detroit,6th,42nd,MI,First Appearance,,"City: Detroit, MI<br>Census: 6th<br>Rank: 42nd<br>First Appearance",left_lim,12.55
ROXBURY,12,43,1,NA,43,-12.7,-11.3,-42.6,-43.4,roxbury,Roxbury,6th,43rd,MA,First Appearance,,"City: Roxbury, MA<br>Census: 6th<br>Rank: 43rd<br>First Appearance",right_lim,11.45
ROXBURY,12,43,1,NA,43,-12.7,-11.3,-42.6,-43.4,roxbury,Roxbury,6th,43rd,MA,First Appearance,,"City: Roxbury, MA<br>Census: 6th<br>Rank: 43rd<br>First Appearance",left_lim,12.55
NANTUCKET,12,44,1,NA,44,-12.7,-11.3,-43.6,-44.4,nantucket,Nantucket,6th,44th,MA,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,"City: Nantucket, MA<br>Census: 6th<br>Rank: 44th<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census",right_lim,11.45
NANTUCKET,12,44,1,NA,44,-12.7,-11.3,-43.6,-44.4,nantucket,Nantucket,6th,44th,MA,Rank Change from Last Census: -5,<br>First Appearance: 2nd Census,"City: Nantucket, MA<br>Census: 6th<br>Rank: 44th<br>Rank Change from Last Census: -5<br>First Appearance: 2nd Census",left_lim,12.55
BANGOR,12,45,1,NA,45,-12.7,-11.3,-44.6,-45.4,bangor,Bangor,6th,45th,ME,First Appearance,,"City: Bangor, ME<br>Census: 6th<br>Rank: 45th<br>First Appearance",right_lim,11.45
BANGOR,12,45,1,NA,45,-12.7,-11.3,-44.6,-45.4,bangor,Bangor,6th,45th,ME,First Appearance,,"City: Bangor, ME<br>Census: 6th<br>Rank: 45th<br>First Appearance",left_lim,12.55
ALEXANDRIA,12,46,1,NA,46,-12.7,-11.3,-45.6,-46.4,alexandria,Alexandria,6th,46th,VA,Rank Change from Last Census: -15,<br>First Appearance: 3rd Census,"City: Alexandria, VA<br>Census: 6th<br>Rank: 46th<br>Rank Change from Last Census: -15<br>First Appearance: 3rd Census",right_lim,11.45
ALEXANDRIA,12,46,1,NA,46,-12.7,-11.3,-45.6,-46.4,alexandria,Alexandria,6th,46th,VA,Rank Change from Last Census: -15,<br>First Appearance: 3rd Census,"City: Alexandria, VA<br>Census: 6th<br>Rank: 46th<br>Rank Change from Last Census: -15<br>First Appearance: 3rd Census",left_lim,12.55
LANCASTER,12,47,1,NA,47,-12.7,-11.3,-46.6,-47.4,lancaster,Lancaster,6th,47th,PA,Rank Change from Last Census: -12,<br>First Appearance: 3rd Census,"City: Lancaster, PA<br>Census: 6th<br>Rank: 47th<br>Rank Change from Last Census: -12<br>First Appearance: 3rd Census",right_lim,11.45
LANCASTER,12,47,1,NA,47,-12.7,-11.3,-46.6,-47.4,lancaster,Lancaster,6th,47th,PA,Rank Change from Last Census: -12,<br>First Appearance: 3rd Census,"City: Lancaster, PA<br>Census: 6th<br>Rank: 47th<br>Rank Change from Last Census: -12<br>First Appearance: 3rd Census",left_lim,12.55
READING,12,48,0,NA,48,-12.7,-11.3,-47.6,-48.4,reading,Reading,6th,48th,PA,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 6th<br>Rank: 48th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",right_lim,11.45
READING,12,48,0,NA,48,-12.7,-11.3,-47.6,-48.4,reading,Reading,6th,48th,PA,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 6th<br>Rank: 48th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",left_lim,12.55
CAMBRIDGE,12,49,0,NA,49,-12.7,-11.3,-48.6,-49.4,cambridge,Cambridge,6th,49th,MA,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,"City: Cambridge, MA<br>Census: 6th<br>Rank: 49th<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census",right_lim,11.45
CAMBRIDGE,12,49,0,NA,49,-12.7,-11.3,-48.6,-49.4,cambridge,Cambridge,6th,49th,MA,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,"City: Cambridge, MA<br>Census: 6th<br>Rank: 49th<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census",left_lim,12.55
WILMINGTON,12,50,0,right,50,-12.7,-11.3,-49.6,-50.4,wilmington,Wilmington,6th,50th,DE,First Appearance,,"City: Wilmington, DE<br>Census: 6th<br>Rank: 50th<br>First Appearance",right_lim,11.45
WILMINGTON,12,50,0,right,50,-12.7,-11.3,-49.6,-50.4,wilmington,Wilmington,6th,50th,DE,First Appearance,,"City: Wilmington, DE<br>Census: 6th<br>Rank: 50th<br>First Appearance",left_lim,12.55
NEW YORK,14,1,0,NA,1,-14.7,-13.3,-0.6,-1.4,new_york,New York,7th,1st,NY,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 7th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,13.45
NEW YORK,14,1,0,NA,1,-14.7,-13.3,-0.6,-1.4,new_york,New York,7th,1st,NY,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 7th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,14.55
BALTIMORE,14,2,0,NA,2,-14.7,-13.3,-1.6,-2.4,baltimore,Baltimore,7th,2nd,MD,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 7th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,13.45
